Image ID,Image name,Annotation status,Points,Coral,Other invertebrate,Sand,All other,Other,CCA (crustose coralline algae),Macroalgae,Turf algae
5234526,WIKI_03192025_0008_ (18).JPG,Confirmed,10,0.000,0.000,80.000,0.000,0.000,0.000,0.000,20.000
5234527,WIKI_03192025_0008_ (19).JPG,Confirmed,10,0.000,0.000,20.000,0.000,0.000,0.000,0.000,80.000
5234497,WIKI_03192025_0008_ (1).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,0.000,0.000,90.000
5234528,WIKI_03192025_0008_ (20).JPG,Confirmed,10,10.000,0.000,20.000,0.000,0.000,10.000,0.000,60.000
5234529,WIKI_03192025_0008_ (21).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,10.000,0.000,80.000
5234530,WIKI_03192025_0008_ (22).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5234531,WIKI_03192025_0008_ (23).JPG,Confirmed,10,10.000,0.000,30.000,0.000,0.000,0.000,0.000,60.000
5234532,WIKI_03192025_0008_ (24).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,30.000,0.000,70.000
5234533,WIKI_03192025_0008_ (25).JPG,Confirmed,10,0.000,10.000,0.000,0.000,0.000,0.000,0.000,90.000
5234534,WIKI_03192025_0008_ (26).JPG,Confirmed,10,50.000,0.000,0.000,0.000,0.000,20.000,0.000,30.000
5234500,WIKI_03192025_0008_ (2).JPG,Confirmed,10,0.000,0.000,0.000,0.000,10.000,0.000,0.000,90.000
5234507,WIKI_03192025_0008_ (3).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5234511,WIKI_03192025_0008_ (4).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
5234512,WIKI_03192025_0008_ (5).JPG,Confirmed,10,0.000,0.000,10.000,0.000,0.000,0.000,0.000,90.000
5234513,WIKI_03192025_0008_ (6).JPG,Confirmed,10,20.000,0.000,0.000,0.000,0.000,30.000,0.000,50.000
5234514,WIKI_03192025_0008_ (7).JPG,Confirmed,10,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000
5234515,WIKI_03192025_0008_ (8).JPG,Confirmed,10,0.000,0.000,60.000,0.000,0.000,10.000,0.000,30.000
5234516,WIKI_03192025_0008_ (9).JPG,Confirmed,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
ALL IMAGES,,,,1.026,0.641,15.983,0.000,0.256,7.607,2.564,71.923
