Image ID,Image name,Annotation status,Points,Coral,Other invertebrate,Sand,All other,Other,CCA (crustose coralline algae),Macroalgae,Turf algae
4746520,MBAY_10182024_0022_ (2).JPG,Confirmed,10,0,10,50,0,0,0,0,40
4746521,MBAY_10182024_0022_ (3).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4746522,MBAY_10182024_0022_ (4).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4746523,MBAY_10182024_0022_ (5).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746524,MBAY_10182024_0022_ (6).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4746525,MBAY_10182024_0022_ (7).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746526,MBAY_10182024_0022_ (8).JPG,Confirmed,10,0,0,20,0,0,0,10,70
4746527,MBAY_10182024_0022_ (9).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4731917,MBAY_10182024_0063_10.JPG,Confirmed,10,0,0,70,0,0,0,0,30
4731918,MBAY_10182024_0063_11.JPG,Confirmed,10,50,0,0,0,0,0,0,50
4731919,MBAY_10182024_0063_12.JPG,Confirmed,10,50,0,30,0,0,0,0,20
4731920,MBAY_10182024_0063_13.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4731921,MBAY_10182024_0063_14.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4731922,MBAY_10182024_0063_15.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4731923,MBAY_10182024_0063_16.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4731924,MBAY_10182024_0063_17.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4731925,MBAY_10182024_0063_18.JPG,Confirmed,10,0,0,40,0,0,0,0,60
4731926,MBAY_10182024_0063_19.JPG,Confirmed,10,0,0,50,0,0,0,0,50
4731908,MBAY_10182024_0063_1.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4731927,MBAY_10182024_0063_20.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4731928,MBAY_10182024_0063_21.JPG,Confirmed,10,0,0,50,0,0,0,0,50
4731929,MBAY_10182024_0063_22.JPG,Confirmed,10,0,0,80,0,0,0,0,20
4731930,MBAY_10182024_0063_23.JPG,Confirmed,10,0,0,100,0,0,0,0,0
4731931,MBAY_10182024_0063_24.JPG,Confirmed,10,0,0,60,0,0,0,0,40
4731932,MBAY_10182024_0063_25.JPG,Confirmed,10,0,0,60,0,0,10,0,30
4731933,MBAY_10182024_0063_26.JPG,Confirmed,10,0,0,60,0,0,0,0,40
4731909,MBAY_10182024_0063_2.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4731910,MBAY_10182024_0063_3.JPG,Confirmed,10,0,0,0,0,0,0,10,90
4731911,MBAY_10182024_0063_4.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4731912,MBAY_10182024_0063_5.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4731913,MBAY_10182024_0063_6.JPG,Confirmed,10,0,0,60,0,10,0,0,30
4731914,MBAY_10182024_0063_7.JPG,Confirmed,10,0,0,60,0,0,0,0,40
4731915,MBAY_10182024_0063_8.JPG,Confirmed,10,0,0,80,0,0,0,0,20
4731916,MBAY_10182024_0063_9.JPG,Confirmed,10,0,0,80,0,0,0,0,20
4732014,MBAY_10182024_0090_ (10).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4732015,MBAY_10182024_0090_ (11).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4732016,MBAY_10182024_0090_ (12).JPG,Confirmed,10,10,0,60,0,0,0,0,30
4732017,MBAY_10182024_0090_ (13).JPG,Confirmed,10,0,0,80,0,0,0,10,10
4732018,MBAY_10182024_0090_ (14).JPG,Confirmed,10,0,0,90,0,0,0,0,10
4732019,MBAY_10182024_0090_ (15).JPG,Confirmed,10,0,0,60,0,0,0,10,30
4732020,MBAY_10182024_0090_ (16).JPG,Confirmed,10,0,0,20,0,0,0,10,70
4732021,MBAY_10182024_0090_ (17).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4732022,MBAY_10182024_0090_ (18).JPG,Confirmed,10,0,0,40,0,0,0,10,50
4732023,MBAY_10182024_0090_ (19).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4731989,MBAY_10182024_0090_ (1).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4732024,MBAY_10182024_0090_ (20).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4732025,MBAY_10182024_0090_ (21).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4732026,MBAY_10182024_0090_ (22).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4732027,MBAY_10182024_0090_ (23).JPG,Confirmed,10,0,10,60,0,0,0,0,30
4732028,MBAY_10182024_0090_ (24).JPG,Confirmed,10,0,0,90,0,0,0,0,10
4732029,MBAY_10182024_0090_ (25).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4732030,MBAY_10182024_0090_ (26).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4731992,MBAY_10182024_0090_ (2).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4731995,MBAY_10182024_0090_ (3).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4731997,MBAY_10182024_0090_ (4).JPG,Confirmed,10,0,10,40,0,10,0,0,40
4732000,MBAY_10182024_0090_ (5).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4732003,MBAY_10182024_0090_ (6).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4732006,MBAY_10182024_0090_ (7).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4732009,MBAY_10182024_0090_ (8).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4732013,MBAY_10182024_0090_ (9).JPG,Confirmed,10,0,0,60,0,10,0,0,30
4741381,MBAY_10182024_0146_ (10).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741382,MBAY_10182024_0146_ (11).JPG,Confirmed,10,0,0,10,0,10,0,0,80
4741383,MBAY_10182024_0146_ (12).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741384,MBAY_10182024_0146_ (13).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741385,MBAY_10182024_0146_ (14).JPG,Confirmed,10,0,0,0,0,10,20,0,70
4741386,MBAY_10182024_0146_ (15).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741387,MBAY_10182024_0146_ (16).JPG,Confirmed,10,0,10,10,0,0,0,0,80
4741388,MBAY_10182024_0146_ (17).JPG,Confirmed,10,0,10,0,0,10,0,0,80
4741389,MBAY_10182024_0146_ (18).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4741390,MBAY_10182024_0146_ (19).JPG,Confirmed,10,0,0,0,0,0,0,10,90
4741362,MBAY_10182024_0146_ (1).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4741391,MBAY_10182024_0146_ (20).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741392,MBAY_10182024_0146_ (21).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4741393,MBAY_10182024_0146_ (22).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741394,MBAY_10182024_0146_ (23).JPG,Confirmed,10,0,0,0,0,0,0,20,80
4741395,MBAY_10182024_0146_ (24).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741396,MBAY_10182024_0146_ (25).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741397,MBAY_10182024_0146_ (26).JPG,Confirmed,10,0,0,0,0,0,0,10,90
4741363,MBAY_10182024_0146_ (2).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741364,MBAY_10182024_0146_ (3).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741365,MBAY_10182024_0146_ (4).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741366,MBAY_10182024_0146_ (5).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4741368,MBAY_10182024_0146_ (6).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741371,MBAY_10182024_0146_ (7).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741379,MBAY_10182024_0146_ (8).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741380,MBAY_10182024_0146_ (9).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748629,MBAY_10182024_0155_ (10).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4748630,MBAY_10182024_0155_ (11).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4748631,MBAY_10182024_0155_ (12).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748632,MBAY_10182024_0155_ (13).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4748633,MBAY_10182024_0155_ (14).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748634,MBAY_10182024_0155_ (15).JPG,Confirmed,10,0,0,10,0,0,10,0,80
4748635,MBAY_10182024_0155_ (16).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748636,MBAY_10182024_0155_ (17).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748637,MBAY_10182024_0155_ (18).JPG,Confirmed,10,0,0,40,0,0,10,0,50
4748638,MBAY_10182024_0155_ (19).JPG,Confirmed,10,0,0,80,0,0,0,10,10
4748620,MBAY_10182024_0155_ (1).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4748639,MBAY_10182024_0155_ (20).JPG,Confirmed,10,0,0,20,0,10,10,0,60
4748640,MBAY_10182024_0155_ (21).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748641,MBAY_10182024_0155_ (22).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748642,MBAY_10182024_0155_ (23).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748643,MBAY_10182024_0155_ (24).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748644,MBAY_10182024_0155_ (25).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748645,MBAY_10182024_0155_ (26).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4748621,MBAY_10182024_0155_ (2).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4748622,MBAY_10182024_0155_ (3).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4748623,MBAY_10182024_0155_ (4).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748624,MBAY_10182024_0155_ (5).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748625,MBAY_10182024_0155_ (6).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748626,MBAY_10182024_0155_ (7).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4748627,MBAY_10182024_0155_ (8).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748628,MBAY_10182024_0155_ (9).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741459,MBAY_10182024_0159_10.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4741460,MBAY_10182024_0159_11.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741461,MBAY_10182024_0159_12.JPG,Confirmed,10,20,0,0,0,0,0,0,80
4741462,MBAY_10182024_0159_13.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741463,MBAY_10182024_0159_14.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741464,MBAY_10182024_0159_15.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741465,MBAY_10182024_0159_16.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741466,MBAY_10182024_0159_17.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741467,MBAY_10182024_0159_18.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741468,MBAY_10182024_0159_19.JPG,Confirmed,10,0,0,0,0,10,0,0,90
4741450,MBAY_10182024_0159_1.JPG,Confirmed,10,0,0,60,0,0,0,0,40
4741469,MBAY_10182024_0159_20.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741470,MBAY_10182024_0159_21.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741471,MBAY_10182024_0159_22.JPG,Confirmed,10,10,10,0,0,0,0,0,80
4741472,MBAY_10182024_0159_23.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4741473,MBAY_10182024_0159_24.JPG,Confirmed,10,0,0,70,0,0,0,0,30
4741474,MBAY_10182024_0159_25.JPG,Confirmed,10,0,0,100,0,0,0,0,0
4741475,MBAY_10182024_0159_26.JPG,Confirmed,10,0,0,100,0,0,0,0,0
4741451,MBAY_10182024_0159_2.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741452,MBAY_10182024_0159_3.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741453,MBAY_10182024_0159_4.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741454,MBAY_10182024_0159_5.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741455,MBAY_10182024_0159_6.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741456,MBAY_10182024_0159_7.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4741457,MBAY_10182024_0159_8.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4741458,MBAY_10182024_0159_9.JPG,Confirmed,10,0,0,0,0,0,0,10,90
4748655,MBAY_10182024_0167_ (10).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4748656,MBAY_10182024_0167_ (11).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4748657,MBAY_10182024_0167_ (12).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4748658,MBAY_10182024_0167_ (13).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748659,MBAY_10182024_0167_ (14).JPG,Confirmed,10,0,0,0,0,0,10,0,90
4748660,MBAY_10182024_0167_ (15).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4748661,MBAY_10182024_0167_ (16).JPG,Confirmed,10,0,0,100,0,0,0,0,0
4748662,MBAY_10182024_0167_ (17).JPG,Confirmed,10,0,0,90,0,0,0,0,10
4748663,MBAY_10182024_0167_ (18).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4748664,MBAY_10182024_0167_ (19).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4748646,MBAY_10182024_0167_ (1).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4748665,MBAY_10182024_0167_ (20).JPG,Confirmed,10,0,0,0,0,0,0,10,90
4748666,MBAY_10182024_0167_ (21).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4748667,MBAY_10182024_0167_ (22).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4748668,MBAY_10182024_0167_ (23).JPG,Confirmed,10,0,0,30,0,0,10,0,60
4748669,MBAY_10182024_0167_ (24).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4748670,MBAY_10182024_0167_ (25).JPG,Confirmed,10,0,20,0,0,0,0,0,80
4748671,MBAY_10182024_0167_ (26).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748647,MBAY_10182024_0167_ (2).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4748648,MBAY_10182024_0167_ (3).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748649,MBAY_10182024_0167_ (4).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748650,MBAY_10182024_0167_ (5).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4748651,MBAY_10182024_0167_ (6).JPG,Confirmed,10,0,0,70,0,0,0,0,30
4748652,MBAY_10182024_0167_ (7).JPG,Confirmed,10,0,0,50,0,0,0,0,50
4748653,MBAY_10182024_0167_ (8).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748654,MBAY_10182024_0167_ (9).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4745669,MBAY_10182024_0171_ (10).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4745670,MBAY_10182024_0171_ (11).JPG,Confirmed,10,0,0,10,0,0,0,10,80
4745671,MBAY_10182024_0171_ (12).JPG,Confirmed,10,0,0,10,0,0,10,0,80
4745672,MBAY_10182024_0171_ (13).JPG,Confirmed,10,0,0,20,0,0,20,0,60
4745673,MBAY_10182024_0171_ (14).JPG,Confirmed,10,0,0,50,0,0,10,0,40
4745674,MBAY_10182024_0171_ (15).JPG,Confirmed,10,0,0,0,0,0,10,0,90
4745675,MBAY_10182024_0171_ (16).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4745676,MBAY_10182024_0171_ (17).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4745677,MBAY_10182024_0171_ (18).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4745678,MBAY_10182024_0171_ (19).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4745660,MBAY_10182024_0171_ (1).JPG,Confirmed,10,20,0,10,0,0,0,0,70
4745679,MBAY_10182024_0171_ (20).JPG,Confirmed,10,20,0,10,0,0,0,0,70
4745680,MBAY_10182024_0171_ (21).JPG,Confirmed,10,0,0,20,0,0,0,10,70
4745681,MBAY_10182024_0171_ (22).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4745682,MBAY_10182024_0171_ (23).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4745683,MBAY_10182024_0171_ (24).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4745684,MBAY_10182024_0171_ (25).JPG,Confirmed,10,0,0,10,0,0,10,0,80
4745685,MBAY_10182024_0171_ (26).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4745661,MBAY_10182024_0171_ (2).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4745662,MBAY_10182024_0171_ (3).JPG,Confirmed,10,10,0,10,0,0,0,0,80
4745663,MBAY_10182024_0171_ (4).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4745664,MBAY_10182024_0171_ (5).JPG,Confirmed,10,0,0,10,0,0,10,0,80
4745665,MBAY_10182024_0171_ (6).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4745666,MBAY_10182024_0171_ (7).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4745667,MBAY_10182024_0171_ (8).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4745668,MBAY_10182024_0171_ (9).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746006,MBAY_10182024_0205_10.JPG,Confirmed,10,0,0,0,0,10,0,0,90
4746007,MBAY_10182024_0205_11.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746008,MBAY_10182024_0205_12.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4746009,MBAY_10182024_0205_13.JPG,Confirmed,10,0,0,0,0,0,0,10,90
4746010,MBAY_10182024_0205_14.JPG,Confirmed,10,0,0,20,0,0,0,20,60
4746011,MBAY_10182024_0205_15.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746012,MBAY_10182024_0205_16.JPG,Confirmed,10,10,0,0,0,0,0,0,90
4746013,MBAY_10182024_0205_17.JPG,Confirmed,10,0,0,20,0,0,0,20,60
4746014,MBAY_10182024_0205_18.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746015,MBAY_10182024_0205_19.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4745997,MBAY_10182024_0205_1.JPG,Confirmed,10,0,0,0,0,0,0,10,90
4746016,MBAY_10182024_0205_20.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746017,MBAY_10182024_0205_21.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746018,MBAY_10182024_0205_22.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746019,MBAY_10182024_0205_23.JPG,Confirmed,10,0,0,10,0,0,0,10,80
4746020,MBAY_10182024_0205_24.JPG,Confirmed,10,0,0,50,0,0,0,0,50
4746021,MBAY_10182024_0205_25.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4745998,MBAY_10182024_0205_2.JPG,Confirmed,10,0,0,20,0,0,0,10,70
4745999,MBAY_10182024_0205_3.JPG,Confirmed,10,10,0,30,0,0,0,0,60
4746000,MBAY_10182024_0205_4.JPG,Confirmed,10,0,0,30,0,0,10,0,60
4746001,MBAY_10182024_0205_5.JPG,Confirmed,10,0,0,40,0,0,0,0,60
4746002,MBAY_10182024_0205_6.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4746003,MBAY_10182024_0205_7.JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746004,MBAY_10182024_0205_8.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746005,MBAY_10182024_0205_9.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746031,MBAY_10182024_0211_10.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746032,MBAY_10182024_0211_11.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746033,MBAY_10182024_0211_12.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746034,MBAY_10182024_0211_13.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746035,MBAY_10182024_0211_14.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746036,MBAY_10182024_0211_15.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746037,MBAY_10182024_0211_16.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746038,MBAY_10182024_0211_17.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746039,MBAY_10182024_0211_18.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746040,MBAY_10182024_0211_19.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746022,MBAY_10182024_0211_1.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746041,MBAY_10182024_0211_20.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746042,MBAY_10182024_0211_21.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746043,MBAY_10182024_0211_22.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746044,MBAY_10182024_0211_23.JPG,Confirmed,10,0,0,20,0,0,0,0,80
4746045,MBAY_10182024_0211_24.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746046,MBAY_10182024_0211_25.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746047,MBAY_10182024_0211_26.JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746023,MBAY_10182024_0211_2.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746024,MBAY_10182024_0211_3.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746025,MBAY_10182024_0211_4.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746026,MBAY_10182024_0211_5.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746027,MBAY_10182024_0211_6.JPG,Confirmed,10,10,0,0,0,0,10,0,80
4746028,MBAY_10182024_0211_7.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746029,MBAY_10182024_0211_8.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4746030,MBAY_10182024_0211_9.JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748785,MBAY_10182024_0231_ (10).JPG,Confirmed,10,0,0,40,0,0,0,0,60
4748786,MBAY_10182024_0231_ (11).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4748787,MBAY_10182024_0231_ (12).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748788,MBAY_10182024_0231_ (13).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748789,MBAY_10182024_0231_ (14).JPG,Confirmed,10,30,0,0,0,0,0,0,70
4748790,MBAY_10182024_0231_ (15).JPG,Confirmed,10,0,0,0,0,0,0,10,90
4748791,MBAY_10182024_0231_ (16).JPG,Confirmed,10,0,10,0,0,0,0,0,90
4748792,MBAY_10182024_0231_ (17).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748793,MBAY_10182024_0231_ (18).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748794,MBAY_10182024_0231_ (19).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748776,MBAY_10182024_0231_ (1).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748795,MBAY_10182024_0231_ (20).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748796,MBAY_10182024_0231_ (21).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748797,MBAY_10182024_0231_ (22).JPG,Confirmed,10,0,0,10,0,0,10,0,80
4748798,MBAY_10182024_0231_ (23).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748799,MBAY_10182024_0231_ (24).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748800,MBAY_10182024_0231_ (25).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748801,MBAY_10182024_0231_ (26).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4748777,MBAY_10182024_0231_ (2).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748778,MBAY_10182024_0231_ (3).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748779,MBAY_10182024_0231_ (4).JPG,Confirmed,10,30,0,0,0,0,0,0,70
4748780,MBAY_10182024_0231_ (5).JPG,Confirmed,10,20,0,0,0,0,0,0,80
4748781,MBAY_10182024_0231_ (6).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748782,MBAY_10182024_0231_ (7).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748783,MBAY_10182024_0231_ (8).JPG,Confirmed,10,0,0,0,0,0,0,0,100
4748784,MBAY_10182024_0231_ (9).JPG,Confirmed,10,10,0,0,0,0,0,0,90
4746251,MBAY_10182024_0247_ (10).JPG,Confirmed,10,0,0,20,0,0,0,0,80
4746252,MBAY_10182024_0247_ (11).JPG,Confirmed,10,0,0,20,0,10,0,10,60
4746253,MBAY_10182024_0247_ (12).JPG,Confirmed,10,0,0,50,0,0,0,10,40
4746254,MBAY_10182024_0247_ (13).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746255,MBAY_10182024_0247_ (14).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4746256,MBAY_10182024_0247_ (15).JPG,Confirmed,10,0,0,20,0,0,0,10,70
4746257,MBAY_10182024_0247_ (16).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746258,MBAY_10182024_0247_ (17).JPG,Confirmed,10,0,0,10,0,0,0,20,70
4746259,MBAY_10182024_0247_ (18).JPG,Confirmed,10,0,0,20,0,0,0,20,60
4746260,MBAY_10182024_0247_ (19).JPG,Confirmed,10,0,0,0,0,0,0,10,90
4746242,MBAY_10182024_0247_ (1).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4746261,MBAY_10182024_0247_ (20).JPG,Confirmed,10,0,0,30,0,0,0,10,60
4746262,MBAY_10182024_0247_ (21).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746263,MBAY_10182024_0247_ (22).JPG,Confirmed,10,0,0,100,0,0,0,0,0
4746264,MBAY_10182024_0247_ (23).JPG,Confirmed,10,0,0,20,0,10,0,10,60
4746265,MBAY_10182024_0247_ (24).JPG,Confirmed,10,10,0,10,0,0,0,0,80
4746266,MBAY_10182024_0247_ (25).JPG,Confirmed,10,0,0,10,0,0,0,20,70
4746267,MBAY_10182024_0247_ (26).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746243,MBAY_10182024_0247_ (2).JPG,Confirmed,10,0,0,20,0,0,0,20,60
4746244,MBAY_10182024_0247_ (3).JPG,Confirmed,10,0,0,30,0,0,0,0,70
4746245,MBAY_10182024_0247_ (4).JPG,Confirmed,10,0,0,100,0,0,0,0,0
4746246,MBAY_10182024_0247_ (5).JPG,Confirmed,10,0,0,80,0,0,0,0,20
4746247,MBAY_10182024_0247_ (6).JPG,Confirmed,10,0,0,60,0,0,0,0,40
4746248,MBAY_10182024_0247_ (7).JPG,Confirmed,10,10,0,70,0,0,0,0,20
4746249,MBAY_10182024_0247_ (8).JPG,Confirmed,10,0,0,10,0,0,0,0,90
4746250,MBAY_10182024_0247_ (9).JPG,Confirmed,10,0,0,30,0,0,0,20,50
4746476,MBAY_10212024_0009_ (10).JPG,Confirmed,10,0,0,60,0,0,0,0,40
